,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
153,Alle Farben,H.O.L.Y.,625SfHM2FVyyUj3cT8108G,70,0.215,0.565,175440,0.645,0.0,0,0.184,-5.858,0,0.0563,100.064,4,0.483
154,Craig David,I Know You,5lRzEC0Hyj92nEr9JkDxM2,67,0.126,0.56,214960,0.761,0.0,9,0.0896,-5.202,1,0.0879,140.555,4,0.236
155,XXXTENTACION,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",14boA065HMHWvqyPPEeN4y,73,0.118,0.767,192229,0.561,0.0,2,0.0737,-7.418,0,0.0509,90.021,4,0.542
156,Lucas Estrada,Won't Let Go,4LQpxVBNvFI1QC9Q34G2sl,66,0.0455,0.675,159310,0.792,1.05e-05,8,0.107,-4.725,1,0.0347,116.076,4,0.403
157,Barselona,Hvornår,3gm4MtwNuAvMie3PADchhv,46,0.588,0.852,194550,0.365,0.000258,7,0.0771,-8.264,0,0.117,99.864,4,0.652
158,Tom Misch,It Runs Through Me,02CygBCQOIyEuhNZqHHcNx,68,0.205,0.802,261881,0.607,0.000748,11,0.246,-11.028,0,0.289,96.916,4,0.274
159,Stine Bramsen,Can't Let It Go,11Jxj8D4IjSJWuqL7cxCSQ,35,0.0474,0.647,217870,0.536,0.0,5,0.115,-7.316,0,0.0449,91.947,4,0.35
160,Juice WRLD,Used To,0WZFN4E8HrmGUU0EMyKQ8c,73,0.0963,0.631,176443,0.709,0.0,2,0.376,-4.666,1,0.0505,84.504,4,0.2
161,SAVEUS,Time Can Heal A Man,05lUWBbm6yHK8uInxQNVDA,48,0.0616,0.415,252850,0.634,0.0,9,0.125,-6.538,0,0.055,96.519,4,0.529
162,Kina,Can We Kiss Forever?,1Av69kr9JitqPWo7WJLS5q,68,0.898,0.493,187899,0.13,0.0223,4,0.0941,-18.725,1,0.0369,109.852,4,0.119
163,Steve Aoki,Hoovela,7rSnhSbdCeyZh8WaIJTt64,61,0.00119,0.324,207121,0.979,0.835,4,0.347,-4.17,0,0.0987,103.532,1,0.232
164,Marshmello,Fly,2HO0uCyq8jOveEzvmo4JEu,76,0.000639,0.63,193778,0.9,0.852,4,0.203,-3.955,1,0.0387,134.988,4,0.155
165,OMI,Masterpiece (with Felix Jaehn),2CLB3YjyYcuWVckL9pCm1i,69,0.461,0.854,180875,0.623,6.73e-05,2,0.0559,-5.39,1,0.066,113.047,4,0.822
166,Ella Mai,Gut Feeling (feat. H.E.R.),1dxy88oPzmIN9QAyCNfXmW,70,0.406,0.604,236384,0.551,0.0,10,0.395,-5.768,0,0.0478,76.067,4,0.423
167,Slash,The Call Of The Wild (feat. Myles Kennedy & The Conspirators),6leMMAAUAeZmskEqBokFlN,50,0.000126,0.535,239067,0.988,0.0186,5,0.0913,-2.545,0,0.273,106.968,4,0.478
168,Lana Del Rey,Mariners Apartment Complex,4UAW2gObi5o6sJla0qZpPn,72,0.795,0.528,246421,0.284,0.000303,9,0.109,-11.487,1,0.0287,76.012,4,0.172
169,grandson,Blood // Water,0AUyNF6iFxMNQsNx2nhtrw,72,0.00158,0.51,216721,0.882,0.00206,8,0.0764,-5.659,0,0.159,154.029,4,0.653
170,Artigeardit,pålinjen interlude,26gAzFsW6q0w42O4hpIFzO,32,0.985,0.535,37444,0.316,0.199,5,0.14,-15.886,0,0.234,90.912,4,0.506
171,Lauren Daigle,You Say,6Up545NUflOiXo8cEraH49,83,0.682,0.486,274693,0.632,0.0,5,0.0869,-6.89,1,0.0344,147.892,4,0.0791
172,Burhan G,"Hånd I Hånd - Music From The Original TV Series ""Hånd I Hånd""",0FJ8b1nI4R8r5hzAWo1Vy3,47,0.0656,0.826,166359,0.658,0.0,5,0.158,-6.858,1,0.0438,140.976,4,0.977
173,Post Malone,Stay,4H7WNRErSbONkM06blBoGc,82,0.414,0.479,204427,0.468,0.0,5,0.148,-5.396,1,0.0274,85.913,4,0.35
174,Jaden,Way Up,7cFFhb9Wz2ZXLSpEk2VDKd,75,0.03,0.585,153773,0.941,8.41e-06,10,0.196,-3.278,0,0.145,130.024,4,0.45
175,Mac Miller,Small Worlds,4gT3mNJA8lnlkYFqGZ8IA2,70,0.814,0.516,271733,0.546,4.5e-06,5,0.0995,-9.105,1,0.249,78.267,4,0.515
176,ATkel,Habebe,11PTYqEPcqFDDGgvJTXSQ7,40,0.16,0.778,166000,0.69,4.65e-05,1,0.119,-6.461,0,0.0363,120.021,4,0.558
177,Kesh,Girls Like You,4eoCm1tAMt8Mu0f2UW9TdW,69,0.0441,0.768,145206,0.697,0.000154,9,0.0711,-5.407,0,0.0429,123.971,4,0.504
178,Far East Movement,Bamboo (feat. Jason Zhang & Kina Grannis),39bLV7qscaYXFzXdADGjxY,50,0.0826,0.712,210377,0.795,0.00288,5,0.624,-6.052,0,0.0355,97.019,4,0.564
179,Jay Rock,WIN,69WMdZSqdQwFgLVpbMsZ2J,70,0.0152,0.879,215227,0.595,0.0,1,0.391,-2.936,1,0.0889,125.994,4,0.355
180,Juice WRLD,Legends,1Knctxx9vGZxpZfF66BIEa,81,0.115,0.594,191840,0.798,0.0,4,0.143,-5.244,1,0.0844,142.049,4,0.381
181,Cavetown,Boys Will Be Bugs,67EUBsc4qosGOVbaYy6TeX,73,0.00387,0.608,329050,0.528,1.4e-05,1,0.106,-11.722,1,0.0338,89.221,4,0.454
182,Lil Peep,Fingers,3GGkqI7lQTP1D6CtymwnHZ,66,0.0123,0.546,182893,0.835,0.326,0,0.103,-6.399,1,0.0501,133.986,4,0.423
183,A Boogie Wit da Hoodie,Just Like Me (feat. Young Thug),0uH6JssU7mWkTT9mqeqEvL,76,0.156,0.774,220888,0.623,0.0,5,0.0955,-7.871,1,0.245,128.661,5,0.393
184,Jamie Kamara,Okay (feat. NODE),65eUK2mXTtssTb06P4qOjp,33,0.0066,0.75,185655,0.595,0.0,1,0.079,-7.265,1,0.226,100.015,4,0.592
185,6LACK,Nonchalant,7c3K8ifIoaVZ2MSUuGo0Co,70,0.337,0.569,183265,0.378,8.69e-05,11,0.128,-12.359,0,0.413,80.428,4,0.0617
186,Mads Langer,Move Mountains,0jjiltOOJZC5erW4VLfQoi,45,0.378,0.48,186687,0.589,0.0,4,0.112,-6.523,0,0.0671,74.934,1,0.582
187,Mitch James,21,5hH7Rb0DVsOStke6eGS9Sr,59,0.414,0.666,201181,0.389,0.0,7,0.102,-7.36,1,0.0306,92.138,4,0.418
188,Logic,Ballin,17N5FdRwJuv3UXQ7MHnbhF,71,0.0475,0.737,166080,0.854,0.0,3,0.0905,-6.414,0,0.221,150.621,4,0.65
189,P!nk,A Million Dreams,0oagwWkGlBoACUuKvTmqZV,77,0.272,0.312,273640,0.499,0.0,7,0.0901,-6.282,1,0.0397,148.173,4,0.191
190,Eleanor Arroway,Repetetive Chattering Mind,6l8Xxuu9DMIEzZqfvedNZA,67,0.459,0.154,193469,0.226,0.787,1,0.109,-19.43,1,0.036,70.723,4,0.0372
191,Alessia Cara,A Little More,75MKHk9JSlu8MOixmQ982v,74,0.797,0.376,144720,0.211,0.0,4,0.196,-11.665,1,0.0364,94.7,3,0.228
192,Paris,Po'ed Up (feat. Gunna),6mdMz0aTPcP4xPz4DOsp0W,70,0.0258,0.753,163907,0.78,0.0,9,0.0694,-5.835,1,0.0826,163.962,4,0.534
193,Nicky Jam,X - Remix,6JjPBQfI2Y8nIjnm65X6Pw,78,0.0561,0.663,235747,0.696,3.77e-05,9,0.0778,-4.957,0,0.103,180.113,4,0.738
194,Twenty One Pilots,Bandito,5INKIG4QNuD4xq7qZcfPzp,73,0.256,0.661,330987,0.52,0.0246,11,0.105,-8.367,0,0.028,127.089,4,0.427
195,TopGunn,VARM,4zIonNNfOMBWfTww8LWuFu,54,0.0637,0.694,144958,0.724,0.000107,1,0.095,-6.557,1,0.246,189.974,4,0.77
196,Vince Keys,PABLO (feat. A'typisk),4YROtO2TqmuPli6f1Tc8Gf,42,0.191,0.778,172030,0.679,0.0,5,0.345,-10.853,0,0.0578,117.039,4,0.666
197,Shoreline Mafia,"Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",1n8wr8tRHs5jmBxNWXedcn,79,0.371,0.9,174336,0.385,0.0,1,0.142,-12.189,0,0.435,99.964,4,0.488
198,Alec Benjamin,Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,94,0.74,0.652,169354,0.557,0.0,1,0.124,-5.714,0,0.0318,150.073,4,0.483
199,Lil Peep,Falling Down - Bonus Track,4jvjzW7Hm0yK4LvvE0Paz9,86,0.0175,0.669,196400,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273
200,ATYPISK,Chopper Tale (feat. Branco & Gilli),6vOwDZnFovhiJiQEgiePTE,54,0.162,0.705,254029,0.569,0.0,9,0.134,-5.897,1,0.237,139.875,4,0.436
201,Oakwood Station,As We Believed,6yinSttivI31ybMeU8jlAF,54,0.958,0.361,247284,0.118,0.953,5,0.0926,-20.489,0,0.0385,186.964,3,0.12
202,Scarlet Pleasure,Let Go,2emRhDAPVl2PAY8sxPjrZ5,46,0.711,0.479,187020,0.451,6.17e-06,5,0.0897,-5.548,0,0.0647,80.702,4,0.62
203,George Ezra,Shotgun (The Wild Remix),5up5uXChMJLKyuop9HwtCb,65,0.327,0.588,191650,0.757,0.0,5,0.323,-2.415,1,0.0716,122.813,4,0.836
204,Artigeardit,imorgen:igår,7uj8Sxq1qOtPoIpoIqmNAh,38,0.692,0.792,175385,0.485,0.000162,9,0.106,-8.456,0,0.213,156.052,4,0.302
205,Omar,Ik Noget Nyt,0QUfEZfNlmUYzVL0TY4nRO,46,0.407,0.875,166507,0.625,0.0104,7,0.0971,-4.899,0,0.0491,116.976,4,0.754
206,David Guetta,Your Love,0tgbSxoFjZ20MjfoKwWevV,78,0.0997,0.571,185620,0.937,0.496,2,0.125,-2.682,0,0.0336,125.027,4,0.512
207,Parcels,Lightenup,1qtiESAzfGMw3YqJvI97ki,65,0.015,0.857,237227,0.658,0.266,0,0.105,-9.8,1,0.0388,122.969,4,0.703
208,Steel Banglez,Your Lovin' (feat. MØ & Yxng Bane),1p6Sc7zeA9dMIDT1mIpCJ1,66,0.0712,0.502,203973,0.873,0.0,0,0.0702,-5.175,0,0.241,81.282,4,0.384
209,Nipsey Hussle,Victory Lap (feat. Stacy Barthe),6hkQ6OQ6nhe7QCckH91aGa,74,0.0423,0.597,238333,0.755,0.0,4,0.582,-2.209,0,0.052,89.146,4,0.0467
210,Eminem,Fall,58QhkbaAkLFnn7JwAnAato,78,0.227,0.83,262494,0.546,0.0,1,0.112,-5.716,1,0.295,182.973,4,0.535
211,Ebb & Flod,Owls,6PVUZBg7qJv94rC8EoWXrL,70,0.949,0.211,146483,0.053,0.915,7,0.111,-20.408,1,0.038,110.314,3,0.0363
212,Kwamie Liv,Blasé,0W4V1dUFZN5em1PFlicLOq,53,0.0131,0.618,210389,0.47,0.00243,2,0.0994,-9.857,0,0.0407,160.065,4,0.391
213,Netta,Toy,6n2eIfLj0wOOUkUfNmYzlh,66,0.0696,0.786,180231,0.712,0.0,3,0.236,-5.349,0,0.0677,130.144,4,0.795
214,Vice,Make Up (feat. Ava Max),2s4fNa1Rqam7rGCSn9Gj1j,67,0.0601,0.782,160838,0.651,0.0,6,0.0907,-4.889,0,0.117,122.028,4,0.65
215,BTS,Singularity,3gpU0uqDonMBKEcJu4Rzsf,72,0.554,0.775,196998,0.271,0.00285,1,0.112,-9.131,0,0.092,104.001,3,0.204
216,NODE,Indifférent (feat. Sivas),4WjZgPTk1hFEJd8KvAG1Bf,34,0.12,0.745,181182,0.821,0.0,11,0.274,-3.884,0,0.0815,119.946,4,0.783
217,Jess Glynne,All I Am,6X6SdJzxyw7GzxwP2fr9WV,77,0.0445,0.74,218868,0.669,0.0,0,0.184,-5.199,1,0.0373,122.007,4,0.536
218,J. Cole,1985 - Intro to “The Fall Off”,7EulRO07ZgchxqKUHb8Pvc,74,0.147,0.678,190177,0.648,0.0,2,0.182,-5.892,1,0.445,94.336,4,0.635
219,Lewis Capaldi,Rush (feat. Jessie Reyez),7tTRP2vA00uScZ4SjB3ZQZ,73,0.541,0.618,198351,0.624,0.0,1,0.628,-7.318,1,0.0835,119.644,4,0.379
220,21 Savage,1.5,2wOXxtHZgRkkrkEbKLzzqs,75,0.000244,0.885,148656,0.52,1.16e-06,1,0.454,-8.353,1,0.359,84.022,4,0.306
221,A$AP Rocky,Gunz N Butter,5N521RK66Z1FP0Oz6B4OlT,66,0.606,0.852,213573,0.632,0.0,11,0.142,-8.08,0,0.431,140.489,4,0.716
222,Alan Walker,Sing Me to Sleep,1tfVpMI8G6EakZU4rEja4w,72,0.0129,0.474,187800,0.622,3.82e-06,4,0.327,-6.381,0,0.061,176.062,4,0.158
223,ASMR Denmark,Wet Mouth Asmr Relaxation,2t8ZTcmly2WUJz41c2JNYv,36,0.000108,0.681,77035,0.103,0.0113,1,0.0401,-34.146,1,0.0715,109.655,3,0.369
224,Queen,Ay-Oh - Live Aid,6Fl9MoM9BDk6vwbHqBBZeK,74,0.881,0.215,41455,0.87,0.112,2,0.976,-10.92,1,0.351,144.877,3,0.462
225,ZK,Zum Zum,2lZEnKxY1v6wgR8ipQMwEI,57,0.5,0.826,179046,0.51,0.000531,1,0.138,-8.626,0,0.0813,115.084,4,0.62
226,SHY Martin,Just a Little Longer,74d9QhneUCIUvO00ev5kyX,65,0.0559,0.85,206204,0.551,0.0,0,0.161,-7.197,1,0.0572,104.967,4,0.634
227,5 Seconds of Summer,Youngblood - R3HAB Remix,2vIzH4NfFGoJHA5rn1dFWT,63,0.0312,0.425,150528,0.771,0.0,7,0.165,-4.293,0,0.0629,142.034,4,0.213
228,The Minds Of 99,Guldregn,6nBRBMOOaJrbg8IqSeRRBZ,39,0.0212,0.662,239937,0.606,0.0,4,0.107,-4.675,0,0.0446,108.995,4,0.562
229,Cameron Dallas,Why Haven't I Met You?,5NACaWLnFkMDY5c4IUiqml,69,0.204,0.702,180480,0.473,0.0,3,0.0848,-7.499,0,0.0421,104.974,4,0.528
230,Tyga,SWISH,55GiOwtxNajXVbpjjIzMnD,82,0.0831,0.884,194936,0.541,0.0,11,0.118,-5.608,1,0.221,105.009,4,0.274
231,Eminem,Normal,0evt4UZbdhnHtcAnxkm6A1,73,0.261,0.907,222477,0.64,0.0,6,0.0785,-6.542,1,0.354,120.995,4,0.803
232,Omar,Ka Du Ik,4jm5AHENFhFjz5m9kXgwQ9,61,0.23,0.76,165083,0.586,6.12e-06,4,0.123,-8.341,0,0.0491,115.044,4,0.858
233,Lauv,There's No Way (feat. Julia Michaels) - Alle Farben Remix,3LaQ1GajOXoUeiTA9UAcCK,60,0.0229,0.768,187301,0.83,0.000127,11,0.145,-4.983,0,0.036,126.007,4,0.444
234,6LACK,Loaded Gun,1wb7Mqon4o1ViLjaLV9f8U,66,0.113,0.643,198442,0.545,1.82e-05,1,0.124,-6.526,0,0.0895,128.023,4,0.286
235,BTS,Love Maze,645YBsxhFPSOKxGep3uHLv,71,0.0487,0.636,221529,0.876,0.0,9,0.0728,-4.652,1,0.0617,149.932,4,0.759
236,Dubdogz,Coming Home,48y5EhZ4SFAgvbKObVDAkq,56,0.0538,0.642,179815,0.807,0.000382,11,0.316,-6.413,0,0.0878,123.97,4,0.503
237,Young Thug,Climax (feat. 6lack),4N9QsmvQJcGwJHAmDmBttU,68,0.0608,0.829,189093,0.362,0.0,0,0.135,-11.546,0,0.231,122.912,4,0.369
238,Joji,R.I.P. (feat. Trippie Redd),4wJ8dJKBAxdDe5cUx8K779,71,0.618,0.716,158726,0.515,0.257,11,0.136,-9.651,0,0.0305,99.284,4,0.383
239,Céline Dion,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",7FihoA0WgTT21DkWR7wbYR,70,0.459,0.342,199507,0.425,0.0,0,0.122,-9.064,0,0.0425,110.62,4,0.115
240,5 Seconds of Summer,Killer Queen,0SA903LGHxe4ExdRY2SqVH,72,0.00422,0.262,199357,0.789,0.0,10,0.325,-4.548,1,0.123,171.009,3,0.487
241,Travis Scott,CAROUSEL,7KZ5MMVgBVox9ycroB2UrI,73,0.229,0.428,180183,0.403,0.0,5,0.22,-5.914,0,0.209,95.387,5,0.133
242,Kanye West,Yikes,1qsHYUd2c1wFGcn7e63QmG,74,0.15,0.683,188773,0.776,0.0,1,0.227,-3.251,0,0.341,173.996,4,0.223
243,Gavin James,The Middle,3gVDrOZJo1yQmILTT3gOjV,63,0.184,0.522,227782,0.585,0.0,9,0.132,-5.382,0,0.0409,67.909,4,0.347
244,21 Savage,a lot,2t8yVaLvJ0RenpXUIAC52d,91,0.0395,0.837,288624,0.636,0.00125,1,0.342,-7.643,1,0.086,145.972,4,0.274
245,Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI,77,0.236,0.802,287040,0.463,0.00531,8,0.105,-8.379,1,0.162,103.961,4,0.291
246,AMAL,MARIJA,2b0ISj3QEgIKpmeZ46mSWQ,48,0.182,0.83,164677,0.73,0.0,8,0.0882,-4.447,1,0.0673,126.989,4,0.644
247,League of Legends,RISE,69Sy7207dnixZ6w7RSV9Kb,73,0.0169,0.459,192881,0.663,0.0,8,0.0621,-5.939,0,0.1,176.791,4,0.412
248,Gzuz,¿ Warum ?,0MCuJk4KeBnweGeMZXc6Br,67,0.372,0.543,192255,0.715,0.0,9,0.131,-4.241,0,0.403,159.91,4,0.486
249,Joseph Beg,Golden Chant,0NlMPxDmdhUWINflXWS3qg,68,0.903,0.141,310368,0.0232,0.774,6,0.115,-31.61,1,0.0406,74.948,3,0.039
250,Post Malone,Zack And Codeine,5lZZmityu9TAjNvSY6GLhR,77,0.143,0.742,204360,0.84,0.0,5,0.133,-5.198,0,0.0471,138.032,4,0.287
251,Lil Skies,Creeping (feat. Rich the Kid),7ms3VzLTfr7fXNOqA4Mkx9,79,0.0108,0.729,179831,0.687,0.0,8,0.162,-8.06,0,0.25,160.085,4,0.683
252,Shawn Mendes,Perfectly Wrong,6nat4Z7iRKWVk1qngQqI0Q,73,0.872,0.361,212773,0.311,0.0,2,0.0987,-11.748,0,0.0369,89.362,4,0.323
253,NOTD,I Wanna Know (feat. Bea Miller),18W92Zm1KjLCbUIszOhpkD,79,0.0253,0.661,197939,0.725,0.0,6,0.123,-4.859,1,0.0563,119.927,4,0.605
254,Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,89,0.0236,0.884,232959,0.559,0.0,0,0.101,-7.442,1,0.12,97.994,4,0.342
255,Rasmus Walter,Heart of Stone,4GLfpBALr6qDqf5y1jrG2Y,57,0.421,0.805,199000,0.441,4.38e-05,8,0.123,-8.503,1,0.0668,102.012,4,0.585
256,Ray LaMontagne,Such A Simple Thing,1fYouLdK3PkOMPnx4CPxTY,72,0.86,0.522,296387,0.256,0.000825,10,0.142,-11.216,1,0.0258,76.35,4,0.13
257,Jesu Brødre,I Nat,7qe8Voq1hb14ix4T0FhEkL,36,0.222,0.767,165665,0.67,0.0,1,0.0931,-7.403,1,0.0547,113.036,4,0.629
258,Yung Gravy,Alley Oop (feat. Lil Baby),2GyHLJ238fZx2QkQO9v7nV,74,0.276,0.861,152187,0.499,0.0,6,0.0971,-7.458,1,0.263,122.003,4,0.861
259,"Ella, Karla & Sidsel",Godt at være venner,7em9eQCyvvVO5ZrhjlUq54,34,0.00946,0.794,158347,0.675,5.95e-06,2,0.143,-7.449,0,0.12,105.039,4,0.919
260,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,81,0.121,0.733,142000,0.678,0.0,6,0.344,-7.771,1,0.438,175.985,4,0.841
261,Timmy Trumpet,Trumpets,2PS19zZcoFrMCZFqtcvIXz,53,0.00726,0.742,150857,0.906,0.00343,0,0.0757,-5.722,1,0.0939,105.025,4,0.603
262,Smokepurpp,Do Not Disturb (feat. Lil Yachty & Offset),08zAFXhfyIxq9359NHksdP,74,0.203,0.878,157557,0.647,0.00185,10,0.335,-4.566,0,0.0659,131.027,4,0.212
263,Rhye,Song For You,0BfLvshnvJldGROufmYCrv,61,0.616,0.838,238667,0.369,0.666,2,0.109,-10.388,1,0.0357,115.99,4,0.224
264,Calm Shores,Solitude Island,0f2quK7KHrF2hUkJQhj2eV,67,0.991,0.235,236529,0.0549,0.925,0,0.104,-23.938,1,0.0368,129.897,4,0.0389
265,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci,80,0.0168,0.713,332301,0.831,0.0,1,0.118,-4.75,0,0.15,173.948,4,0.584
266,Anders Matthesen,Askes farvelsang - Ternet Ninja,1UbLG7B98TP0J1Obfyygr0,40,0.846,0.482,85614,0.246,0.00326,9,0.126,-12.481,0,0.0286,136.098,4,0.208
267,Ava Max,Not Your Barbie Girl,4fkM7M4Uo5AUASnnsRC7EZ,71,0.103,0.745,186520,0.642,0.0,6,0.0335,-4.138,0,0.0506,120.063,4,0.35
268,Tungevaag & Raaban,All For Love,5VGBgPVFO3e0lWz4WHYntQ,74,0.145,0.689,180485,0.901,1.03e-05,7,0.459,-1.431,1,0.0678,125.115,4,0.651
269,Tinashe,Throw A Fit,7D8aQaRzoi9Qzz5yerVK5b,69,0.00597,0.888,158757,0.586,0.0365,0,0.153,-6.745,1,0.0604,150.051,4,0.401
270,Sandro Cavazza,High With Somebody,6IhosQhN1ayHO4XP72XFXy,66,0.0242,0.785,174666,0.644,0.000118,5,0.152,-7.856,1,0.0813,115.906,4,0.789
271,Ella Mai,Everything (feat. John Legend),0V6imIPZVXJEtl2umdNILO,69,0.432,0.395,181644,0.456,0.0,7,0.108,-5.358,1,0.0456,103.85,4,0.0608
272,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - AJR Remix",4DMvvYvDNiEv2QUciZCyp7,54,0.261,0.538,231689,0.776,0.0,0,0.201,-4.814,1,0.201,94.969,4,0.776
273,Factuel,Wild Heart,49clL8x9cUKrRn1OXOzUyz,68,0.0493,0.756,191753,0.736,0.00215,6,0.223,-4.327,0,0.0451,123.992,4,0.384
274,Max Swan,Downstreams,0PfQd8JoZTLC7QmuSALrnH,69,0.991,0.383,138810,0.0444,0.956,10,0.112,-25.15,0,0.0536,69.647,3,0.162
275,Three Days Grace,The Mountain,5Z6UMh8TMzxXslMc3bRXy1,68,0.000572,0.492,198360,0.932,4.75e-06,10,0.123,-4.689,1,0.052,92.497,4,0.33
276,Ski Mask The Slump God,Take A Step Back,2gQYziDV5cSTRSqr6akzi5,78,0.109,0.802,210387,0.59,0.0,6,0.429,-8.81,1,0.273,117.007,4,0.747
277,Sigríður,Welcome Home,5qRAUwgDqJ4fGWj8Td7e3O,71,0.995,0.226,252960,0.0934,0.859,2,0.117,-27.254,0,0.0431,128.904,4,0.201
278,Kelly Clarkson,Never Enough,4eGfldSRct5z9tQZDp5R5Y,69,0.139,0.398,204133,0.512,0.0,8,0.115,-7.148,1,0.0486,133.659,4,0.0956
279,CLMD,Trouble,2b2Ji9u1hRwfvO5dk1ixYi,68,0.00293,0.706,169697,0.755,0.0,1,0.121,-5.505,0,0.0323,123.993,4,0.7
280,Bon Vie,New Endings,2IAZza3wdiTYT8QtO0hbLv,69,0.989,0.226,188592,0.0315,0.964,0,0.124,-27.615,1,0.034,91.988,4,0.0381
281,Katinka,To Veje,79GO5tmXGzju08SLfyhIgm,34,0.0986,0.428,290465,0.351,0.0,4,0.113,-10.336,0,0.0277,147.963,3,0.175
282,Chris James,Make the Move,2ymSNj7e3CjonAXyN9etmb,61,0.148,0.845,175813,0.594,0.0,1,0.35,-6.414,1,0.128,105.926,4,0.796
283,Clara,Suffocating,6EQTY0ujNnzHuBXzuseKNN,48,0.482,0.6,226392,0.655,0.0,5,0.103,-6.889,0,0.216,137.81,4,0.395
284,Digital Camel,Shine Bright,3kdK5r1ko8TUCfXXXHtum0,36,0.00522,0.641,129500,0.814,0.811,2,0.125,-7.288,1,0.0298,100.021,4,0.145
285,Gringo,GIGI (ZKITTLEZ),0w7Yk16SqMY7BioZktmcYm,66,0.119,0.768,176000,0.854,0.0,1,0.302,-4.086,1,0.26,91.995,4,0.658
286,Lil Tjay,Goat,5HFCFmjuSubniEXnFOpiZG,73,0.148,0.841,238133,0.678,0.0,5,0.327,-6.963,0,0.227,137.02,4,0.493
287,AMAL,KLIK KLIK KLIK,340XDhzmoHiXK9sVzFz8eh,39,0.113,0.68,163211,0.659,0.0,1,0.105,-6.678,1,0.202,84.903,4,0.609
288,GentleBeatz,One With the Wind,2TVVXlOqianxo3AbYe45mn,64,0.393,0.689,133399,0.469,0.877,0,0.112,-11.43,0,0.0391,130.182,4,0.146
289,Queen,Crazy Little Thing Called Love,1F9NVicWfNQA5ki8WmEtk8,74,0.673,0.626,163342,0.762,2.1e-06,7,0.325,-6.846,1,0.0432,76.793,4,0.766
290,James Bay,Wild Love - Acoustic,4zDQS1OCghoOKkjw6hf2qT,67,0.856,0.507,189147,0.408,0.0,11,0.102,-7.652,0,0.0396,140.038,4,0.53
291,Anson Seabra,Robin Hood,5dyihZecYMcEPq09Bk2OL2,66,0.952,0.634,221538,0.153,0.0,4,0.134,-14.409,1,0.0622,77.77,4,0.318
292,John De Sohn,Forever Young,0o9bHFc8Lt5tZFvTjNZTNf,73,0.179,0.651,167912,0.617,0.0,8,0.113,-6.077,1,0.0309,121.977,4,0.591
293,Kaaze,End Of The World - Dr Phunk Remix,4OPTaJwdcRCAb2u2UjWF9Y,65,0.0378,0.47,169594,0.902,0.0,2,0.396,-2.188,1,0.0468,149.983,4,0.219
294,The Weeknd,Hurt You,13wNEvWmBsWaWVtiLPRIW5,73,0.3,0.484,230027,0.716,0.00214,5,0.112,-7.193,0,0.167,184.131,4,0.365
295,Aminé,REEL IT IN,5qHirGR7M9tdm6C17DlzSY,82,0.073,0.754,121347,0.342,0.0,10,0.193,-8.677,0,0.0991,128.981,4,0.423
296,Alec Benjamin,If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,77,0.698,0.656,181522,0.577,0.0,10,0.296,-5.566,0,0.0802,173.094,4,0.861
297,A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,77,0.176,0.721,158206,0.704,3.71e-06,6,0.143,-6.364,1,0.0606,125.004,4,0.735
298,Canyon City,Lost Sparks,7fZ2GktS3lfZuI6BbDamrS,65,0.556,0.549,226413,0.303,1.79e-05,4,0.0849,-12.371,1,0.0288,135.99,4,0.2
299,Blewbird,Make It Work,5oVGWXCjDttMLlN94lQniu,48,0.0804,0.624,169514,0.82,0.0,6,0.163,-5.703,0,0.0384,97.03,4,0.726
300,Loredana,BONNIE & CLYDE,5UtiebKGhsSce9gX1qCqic,72,0.11,0.792,175907,0.62,1.61e-05,8,0.085,-4.832,0,0.266,169.985,4,0.637
301,A Boogie Wit da Hoodie,Come Closer (feat. Queen Naija),3UhRsQVrELOATEiY7E9X2T,77,0.22,0.741,156512,0.556,0.0,7,0.0981,-6.647,0,0.0947,140.056,4,0.616
302,Chlara,The Nights,3YkhNMK7YcdkUSKM5nM3ur,68,0.827,0.546,222000,0.32,0.0,11,0.321,-6.903,1,0.0321,88.216,4,0.53
303,Mac Miller,Self Care,5bJ1DrEM4hNCafcDd1oxHx,80,0.367,0.52,345133,0.538,0.00187,1,0.119,-8.109,1,0.206,141.894,4,0.177
304,Khalid,Saturday Nights,5kfNriitmkNE8mUbZ7gbq8,82,0.606,0.551,210667,0.44,3.02e-05,10,0.11,-8.559,1,0.0985,167.923,4,0.341
305,Matt Wills,Blame,5JIcMwcnI4KQ3LYebICHbK,48,0.0841,0.549,176860,0.413,0.0,5,0.104,-7.523,0,0.0411,83.438,4,0.462
